,binary
18822,False
18823,False
18824,True
18825,False
18826,False
18827,False
18828,False
18829,False
18830,False
18831,True
18832,False
18833,False
18834,True
18835,False
18836,False
18837,False
18838,False
18839,False
18840,True
18841,False
18842,True
18843,False
18844,False
18845,False
18846,False
18847,False
18848,False
18849,False
18850,True
18851,False
18852,False
18853,False
18854,False
18855,False
18856,False
18857,True
18858,True
18859,False
18860,False
18861,True
18862,False
18863,False
18864,False
18865,True
18866,False
18867,False
18868,True
18869,False
18870,False
18871,False
18872,True
18873,False
18874,False
18875,True
18876,False
18877,False
18878,False
18879,False
18880,False
18881,True
18882,False
18883,False
18884,True
18885,False
18886,False
18887,False
18888,False
18889,False
18890,False
18891,False
18892,False
18893,False
18894,False
18895,False
18896,False
18897,False
18898,False
18899,False
18900,False
18901,False
18902,False
18903,False
18904,True
18905,False
18906,False
18907,False
18908,True
18909,True
18910,False
18911,True
18912,False
18913,False
18914,False
18915,False
18916,False
18917,False
18918,False
18919,False
18920,False
18921,False
18922,False
18923,False
18924,False
18925,True
18926,False
18927,False
18928,False
18929,False
18930,True
18931,False
18932,False
18933,False
18934,False
18935,False
18936,False
18937,False
18938,False
18939,False
18940,False
18941,True
18942,True
18943,False
18944,False
18945,False
18946,False
18947,False
18948,False
18949,False
18950,False
18951,False
18952,False
18953,True
18954,False
18955,False
18956,True
18957,True
18958,False
18959,False
18960,False
18961,False
18962,False
18963,False
18964,False
18965,True
18966,False
18967,False
18968,False
18969,False
18970,False
18971,False
18972,False
18973,False
18974,False
18975,False
18976,True
18977,False
18978,False
18979,False
18980,False
18981,False
18982,False
18983,True
18984,False
18985,False
18986,False
18987,True
18988,False
18989,False
18990,False
18991,False
18992,True
18993,False
18994,False
18995,False
18996,False
18997,True
18998,False
18999,False
19000,False
19001,True
19002,False
19003,False
19004,False
19005,False
19006,False
19007,False
19008,False
19009,False
19010,False
19011,False
19012,False
19013,False
19014,False
19015,False
19016,False
19017,False
19018,False
19019,False
19020,False
19021,False
19022,False
19023,True
19024,False
19025,False
19026,False
19027,False
19028,False
19029,False
19030,False
19031,False
19032,False
19033,False
19034,False
19035,False
19036,True
19037,True
19038,False
19039,False
19040,False
19041,False
19042,True
19043,False
19044,False
19045,False
19046,False
19047,False
19048,False
19049,True
19050,False
19051,False
19052,False
19053,False
19054,False
19055,False
19056,False
19057,False
19058,False
19059,True
19060,False
19061,False
19062,True
19063,True
19064,False
19065,False
19066,False
19067,False
19068,False
19069,False
19070,False
19071,False
19072,False
19073,True
19074,False
19075,False
19076,False
19077,False
19078,False
19079,False
19080,False
19081,False
19082,False
19083,False
19084,False
19085,True
19086,False
19087,False
19088,False
19089,False
19090,True
19091,False
19092,False
19093,False
19094,False
19095,False
19096,True
19097,False
19098,True
19099,False
19100,False
19101,False
19102,False
19103,False
19104,False
19105,False
19106,False
19107,False
19108,False
19109,False
19110,False
19111,False
19112,False
19113,False
19114,True
19115,False
19116,False
19117,False
19118,False
19119,False
19120,False
19121,False
19122,False
19123,True
19124,False
19125,False
19126,False
19127,False
19128,False
19129,False
19130,False
19131,True
19132,False
19133,False
19134,False
19135,True
19136,False
19137,False
19138,True
19139,False
19140,False
19141,False
19142,False
19143,False
19144,False
19145,False
19146,False
19147,False
19148,True
19149,True
19150,False
19151,False
19152,True
19153,False
19154,True
19155,False
19156,False
19157,False
19158,False
19159,False
19160,False
19161,False
19162,True
19163,False
19164,False
19165,True
19166,False
19167,False
19168,False
19169,False
19170,False
19171,False
19172,False
19173,False
19174,False
19175,False
19176,False
19177,True
19178,False
19179,False
19180,False
19181,True
19182,False
19183,False
19184,False
19185,False
19186,False
19187,False
19188,False
19189,False
19190,False
19191,False
19192,False
19193,False
19194,False
19195,False
19196,True
19197,False
19198,False
19199,False
19200,False
19201,False
19202,False
19203,True
19204,False
19205,True
19206,False
19207,False
19208,False
19209,False
19210,False
19211,False
19212,False
19213,False
19214,False
19215,False
19216,False
19217,False
19218,False
19219,False
19220,False
19221,False
19222,False
19223,False
19224,False
19225,False
19226,False
19227,False
19228,False
19229,True
19230,False
19231,False
19232,False
19233,False
19234,False
19235,False
19236,False
19237,False
19238,False
19239,False
19240,False
19241,False
19242,False
19243,False
19244,False
19245,False
19246,False
19247,False
19248,False
19249,False
19250,False
19251,False
19252,False
19253,False
19254,False
19255,False
19256,False
19257,False
19258,False
19259,False
19260,False
19261,False
19262,False
19263,False
19264,False
19265,True
19266,False
19267,False
19268,True
19269,False
19270,False
19271,False
19272,False
19273,False
19274,False
19275,False
19276,False
19277,False
19278,False
19279,False
19280,False
19281,False
19282,False
19283,False
19284,False
19285,False
19286,False
19287,False
19288,False
19289,True
19290,False
19291,False
19292,False
19293,False
19294,False
19295,False
19296,False
19297,False
19298,False
19299,False
19300,False
19301,False
19302,False
19303,False
19304,True
19305,False
19306,False
19307,False
19308,True
19309,True
19310,True
19311,False
19312,False
19313,False
19314,False
19315,False
19316,True
19317,False
19318,False
19319,False
19320,False
19321,False
19322,False
19323,False
19324,False
19325,False
19326,False
19327,False
19328,False
19329,False
19330,False
19331,False
19332,False
19333,False
19334,False
19335,False
19336,False
19337,False
19338,False
19339,False
19340,False
19341,True
19342,False
19343,True
19344,False
19345,False
19346,False
19347,False
19348,False
19349,False
19350,False
19351,False
19352,False
19353,False
19354,False
19355,False
19356,False
19357,False
19358,False
19359,False
19360,False
19361,False
19362,False
19363,False
19364,False
19365,False
19366,False
19367,False
19368,False
19369,False
19370,False
19371,False
19372,True
19373,True
19374,False
19375,False
19376,False
19377,False
19378,False
19379,True
19380,False
19381,False
19382,False
19383,False
19384,False
19385,False
19386,True
19387,False
19388,False
19389,True
19390,False
19391,False
19392,False
19393,False
19394,True
19395,False
19396,False
19397,True
19398,False
19399,False
19400,False
19401,False
19402,True
19403,False
19404,False
19405,True
19406,False
19407,False
19408,False
19409,False
19410,True
19411,False
19412,False
19413,False
19414,False
19415,False
19416,False
19417,False
19418,False
19419,False
19420,False
19421,True
19422,True
19423,False
19424,False
19425,False
19426,False
19427,False
19428,False
19429,True
19430,False
19431,True
19432,False
19433,False
19434,True
19435,False
19436,False
19437,False
19438,False
19439,False
19440,False
19441,False
19442,True
19443,False
19444,False
19445,False
19446,False
19447,False
19448,False
19449,False
19450,False
19451,False
19452,False
19453,False
19454,False
19455,False
19456,True
19457,False
19458,False
19459,False
19460,False
19461,False
19462,False
19463,False
19464,False
19465,False
19466,False
19467,True
19468,False
19469,False
19470,True
19471,False
19472,True
19473,False
19474,False
19475,False
19476,False
19477,False
19478,True
19479,True
19480,True
19481,True
19482,False
19483,False
19484,False
19485,False
19486,False
19487,False
19488,False
19489,False
19490,False
19491,False
19492,True
19493,False
19494,False
19495,False
19496,False
19497,False
19498,True
19499,True
19500,False
19501,False
19502,False
19503,False
19504,False
19505,True
19506,False
19507,False
19508,False
19509,False
19510,False
19511,False
19512,False
19513,False
19514,False
19515,False
19516,False
19517,False
19518,False
19519,False
19520,True
19521,False
19522,False
19523,False
19524,False
19525,False
19526,False
19527,False
19528,False
19529,False
19530,False
19531,False
19532,False
19533,False
19534,False
19535,False
19536,False
19537,False
19538,True
19539,False
19540,False
19541,False
19542,False
19543,False
19544,True
19545,False
19546,False
19547,False
19548,False
19549,False
19550,False
19551,False
19552,False
19553,False
19554,False
19555,False
19556,False
19557,False
19558,False
19559,False
19560,False
19561,False
19562,False
19563,False
19564,False
19565,False
19566,False
19567,True
19568,False
19569,False
19570,False
19571,False
19572,False
19573,False
19574,False
19575,False
19576,False
19577,False
19578,False
19579,False
19580,False
19581,False
19582,False
19583,False
19584,False
19585,False
19586,False
19587,False
19588,True
19589,False
19590,False
19591,False
19592,False
19593,False
19594,False
19595,False
19596,False
19597,False
19598,True
19599,False
19600,False
19601,False
19602,True
19603,False
19604,True
19605,True
19606,False
19607,False
19608,False
19609,False
19610,False
19611,False
19612,False
19613,True
19614,False
19615,False
19616,False
19617,False
19618,False
19619,False
19620,False
19621,False
19622,False
19623,False
19624,False
19625,False
19626,True
19627,True
19628,False
19629,False
19630,False
19631,False
19632,False
19633,False
19634,False
19635,False
19636,False
19637,False
19638,False
19639,False
19640,False
19641,False
19642,False
19643,False
19644,False
19645,False
19646,False
19647,False
19648,False
19649,False
19650,False
19651,False
19652,False
19653,True
19654,False
19655,True
19656,False
19657,False
19658,False
19659,False
19660,False
19661,False
19662,False
19663,False
19664,False
19665,False
19666,True
19667,False
19668,False
19669,False
19670,False
19671,False
19672,False
19673,False
19674,False
19675,False
19676,True
19677,True
19678,False
19679,False
19680,False
19681,False
19682,True
19683,False
19684,True
19685,False
19686,False
19687,False
19688,False
19689,False
19690,False
19691,False
19692,False
19693,False
19694,False
19695,False
19696,False
19697,False
19698,False
19699,False
19700,False
19701,False
19702,False
19703,True
19704,False
19705,False
19706,False
19707,False
19708,False
19709,False
19710,False
19711,False
19712,False
19713,False
19714,True
19715,False
19716,False
19717,False
19718,False
19719,False
19720,False
19721,True
19722,False
19723,False
19724,False
19725,False
19726,False
19727,True
19728,False
19729,False
19730,True
19731,True
19732,False
19733,False
19734,False
19735,False
19736,False
19737,False
19738,True
19739,True
19740,True
19741,False
19742,False
19743,False
19744,False
19745,True
19746,True
19747,False
19748,False
19749,False
19750,False
19751,False
19752,True
19753,False
19754,False
19755,False
19756,False
19757,False
19758,False
19759,False
19760,False
19761,False
19762,False
19763,False
19764,False
19765,False
19766,False
19767,False
19768,False
19769,True
19770,False
19771,False
19772,False
19773,False
19774,False
19775,False
19776,False
19777,True
19778,False
19779,False
19780,False
19781,True
19782,True
19783,False
19784,True
19785,False
19786,False
19787,False
19788,False
19789,True
19790,True
19791,False
19792,False
19793,True
19794,True
19795,False
19796,False
19797,False
19798,False
19799,False
19800,False
19801,False
19802,False
19803,False
19804,False
19805,True
19806,True
19807,False
19808,False
19809,False
19810,True
19811,False
19812,False
19813,False
19814,False
19815,False
